Place,Runner,Time,Age,Gender,Country
DNF,MOELLERING Steve,,-,M,USA
DNF,MONETTE Matt,,-,M,USA
DNF,NESPER Kimberly,,-,F,USA
DNF,NGUI Joseph,,44,M,MAS
DNF,NIEHAUS Shawn,,-,M,USA
DNF,NORTHRUP Brittany,,-,F,USA
DNF,PACK Trevor,,41,M,CAN
DNF,PALMIERO WINTERS Amy,,52,F,USA
DNF,PARK Taeyang,,-,M,USA
DNF,PERFILI Chris,,-,M,USA
DNF,POPP William,,37,M,USA
DNF,RAMSDELL Marianela,,-,F,USA
DNF,RINCAVAGE Louis,,-,M,USA
DNF,ROBERT Gregoire,,31,M,FRA
DNF,RODRIGUEZ Sebastian,,34,M,USA
DNF,ROSE Kyle,,-,M,USA
DNF,ROTH Christopher Walker,,47,M,USA
DNF,SCHIFF Jenny,,-,F,USA
DNF,SEARS Susan,,49,F,USA
DNF,SILL Matthew,,-,M,USA
DNF,Smith Garrett,,41,M,USA
DNF,SMITH William,,33,M,USA
DNF,STIMSON Dayna,,-,F,USA
DNF,SULLIVAN Christopher,,52,M,USA
DNF,SWAN Sammi,,-,F,USA
DNF,SWISHER David,,32,M,USA
DNF,TERRILL Daniel,,46,M,USA
DNF,TERRILL David,,-,M,USA
DNF,THOMAS Seth,,34,M,USA
DNF,VALMOSSI Martina,,-,F,ITA
DNF,VILCAPOMA David,,-,M,PER
DNF,VIRA Matthew,,26,M,USA
DNF,VITA Isaiah,,-,M,USA
DNF,WANG Xuan,,-,F,USA
DNF,WHITE Patrick,,46,M,USA
DNF,WILLIAMS Spencer,,33,M,USA
DNF,YANG HEEJONG,,39,M,KOR
DNF,YORK Coryn,,-,F,USA
DNF,YORK Joshua,,-,M,USA
