Place,Runner,Time,Age,Gender,Country
546,ABBEY Angela,8:21:02,53,F,USA
547,YANG Roger,8:21:45,49,M,USA
548,JONES Charley,8:22:20,53,M,USA
549,DENNIS Chad,8:22:30,-,M,USA
550,GOWDA BASAVANA Soumya,8:24:21,79,F,USA
551,DALY Brian,8:24:50,51,M,USA
552,BREWTON Julie,8:25:24,79,F,USA
553,ACOSTA Brian,8:26:10,42,M,USA
554,LOMEL William,8:26:42,79,M,USA
555,HARDACRE Madeline,8:26:51,54,F,USA
556,BERATLIS Cody,8:26:52,79,M,USA
556,OSUNA Julian,8:26:52,79,M,USA
558,MARTINEZ Julian,8:28:33,62,M,USA
559,TORO Cristian,8:30:37,79,M,USA
560,BERBALK Bettina,8:30:50,79,F,GER
561,VANG Chee,8:31:01,79,F,USA
562,BENNETT Molly,8:31:12,79,F,USA
563,CONVISER Joshua,8:33:55,-,M,USA
563,HANSON Paul,8:33:55,37,M,USA
565,WONGTHANASOPON Kris,8:34:08,49,M,THA
566,KURZAVA Isabelle,8:34:13,64,F,USA
567,JONES Julesha,8:34:41,79,F,USA
568,JONES Jefferson,8:34:43,79,M,USA
569,VIJAYAKUMAR Nishad,8:34:48,79,M,IND
570,Zhou Wenyan,8:35:35,32,F,CHN
571,YAMILETH RETANA Maria,8:35:56,79,F,CRC
572,HARLANDER Brandon,8:36:02,79,M,USA
573,CHACON Sara,8:36:50,39,F,USA
574,Siltragool Smith,8:37:01,48,M,THA
575,RODRIGUEZ SANABRIA Juan,8:39:57,39,M,COL
576,Ma Xiaoxue,8:40:08,30,F,SGP
577,CHIVERS Steven,8:41:16,79,M,GBR
578,JIANG Peihong,8:42:24,38,M,CHN
579,BYON John,8:42:56,62,M,USA
580,GONG Lilly,8:43:20,79,F,USA
581,ODWYER Thomas,8:43:47,79,M,USA
581,SNYMAN Paul,8:43:47,50,M,USA
581,SNYMAN Rhona,8:43:47,79,F,USA
584,Perez Daniel,8:44:06,36,M,ECU
585,VILLEGAS CAROL,8:45:05,48,F,USA
586,SHA Qian,8:45:27,79,F,CHN
586,VAGHTI Mehrey,8:45:27,53,F,USA
588,CHEN Jiaqi,8:45:29,31,M,CHN
589,MUNOZ Carolina,8:45:38,44,F,CRC
590,BERTINELLI Leonardo,8:45:57,79,M,ITA
591,RYONG HEO Ki,8:46:01,79,M,KOR
592,FADDIS Troy,8:47:31,-,M,USA
593,MUKHERJEE Sandip,8:47:56,53,M,USA
594,ROMERO Antonio,8:49:41,41,M,MEX
595,90674ANONYMOUS 3anonymous,8:50:42,79,M,USA
596,DOVER Caleb,8:52:28,79,M,USA
597,COOPER Katie,8:53:48,38,F,GBR
598,KUMAR Sumit,8:54:54,79,M,USA
599,VIDAL Pedro,8:56:48,79,M,DMA
600,Glieden Todd,8:57:06,58,M,USA
601,LOPEZ Brandon,8:58:17,-,M,USA
602,HASKINS Mary,8:59:39,64,F,USA
603,RIVERO Angel,9:00:06,44,M,CHI
604,RALSTON Jo,9:00:49,-,F,USA
605,PARCHEWSKY Michael,9:01:39,52,M,CAN
606,GONZALEZ DE COSSIO Jimena,9:03:41,79,F,USA
607,CABRERA Yvette,9:10:56,79,F,USA
608,NGUYEN Lincoln,9:12:13,79,M,USA
609,OP DEN KAMP Natasja,9:12:14,52,F,NED
610,WOODS Jakob,9:12:32,79,M,USA
611,avery glen,9:14:43,74,M,USA
612,ERWIN Vincent,9:15:02,79,M,USA
613,GUINTHER Chris,9:17:25,50,M,USA
614,CHATTERJEE Debaditya,9:20:48,79,M,USA
615,SIRKIN David,9:21:38,-,M,USA
616,GEBHARDT Matt,9:24:04,54,M,USA
616,GEBHARDT Meg,9:24:04,79,F,USA
618,KIM Insook,9:26:19,51,F,KOR
619,MURPHY Devin,9:33:20,40,M,USA
620,DAVIS Andrea,9:33:34,41,F,USA
621,CARRERA Lissett,9:39:41,79,F,DMA
621,TORRES Antonio,9:39:41,38,M,USA
623,GHORAMAH Omar,9:43:39,79,M,USA
624,LIEBES CHARLENE,9:54:56,73,F,USA
625,PHILLIPS Jennifer,10:01:39,40,F,USA
626,Zhao Yu,10:12:58,52,F,CHN
627,AINSLEIGH Gordy,10:34:29,77,M,USA
628,Asmuni Izzaty,10:56:34,36,F,MAS
629,DORJNOROV Tuvshinbayar,10:57:43,52,M,USA
630,90674ANONYMOUS 4anonymous,11:02:12,79,M,USA
DNF,AURANGZEB Qazi,,79,M,PAK
DNF,BRUNNER Mackenzie,,-,F,USA
DNF,DOBSON Darren,,45,M,USA
DNF,HERNANDEZ Allison,,44,F,USA
DNF,JAIN Ishaan,,79,M,USA
DNF,LALLY Mckayla,,79,F,USA
DNF,MARTYNOV Petr,,29,M,USA
DNF,PRATT Logan,,79,M,USA
DNF,ROBERTSON Marty,,79,M,CAN
DNF,SCHULTZ Julia,,79,F,USA
DNF,SHELTON Jereme,,79,M,USA
DNF,WALLMARK Daniel,,79,M,USA
